""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"symbol"
"OPRM1"	-0.103857080217217	4.29808719064071	-0.305867767629162	0.763727865203299	0.869549015862821	-6.28764620557076	"OPRM1"
"SFT2D2"	0.0777251222943809	9.03812818180326	0.30530336103836	0.764149666012171	0.8699499467165	-6.28782294676835	"SFT2D2"
"RAB8B"	0.120775560655458	7.49725422737973	0.305232095979487	0.764202930354321	0.8699499467165	-6.28784524014932	"RAB8B"
"MAST2"	0.0950278505106446	8.72269066934507	0.305220458310289	0.764211628601372	0.8699499467165	-6.28784888019673	"MAST2"
"GSR"	0.0722939356200023	8.62830427058716	0.305077596836026	0.764318409036139	0.869976851876368	-6.28789355344874	"GSR"
"OR5M10"	-0.158836472722522	5.16252026904162	-0.305071433435629	0.764323015921239	0.869976851876368	-6.28789548029938	"OR5M10"
"KCNJ3"	-0.0872579886924042	4.02270130196074	-0.30496921513849	0.764399421176713	0.870013875385561	-6.28792743097893	"KCNJ3"
"CLCNKB"	-0.0877383377354228	5.10635210678199	-0.304857292229582	0.764483083240912	0.870029377129809	-6.28796240292692	"CLCNKB"
"USP17L15"	0.0981551112316497	3.92179201396346	0.304833592974208	0.764500798755934	0.870029377129809	-6.28796980647862	"USP17L15"
"RGS13"	-0.092189802801653	4.8274151046995	-0.304661341695439	0.764629562990585	0.870125974229645	-6.28802359999826	"RGS13"
"STARD10"	0.127599984584392	8.70178933959831	0.304439614155894	0.764795323088794	0.870198592017	-6.28809280057755	"STARD10"
"DDIT3"	0.192707064529531	12.0486485461818	0.304423651151905	0.764807257241768	0.870198592017	-6.28809778066834	"DDIT3"
"NFKBID"	0.20003469826815	9.63621865618564	0.304399867290489	0.764825038484984	0.870198592017	-6.28810520020859	"NFKBID"
"KLHDC9"	-0.0649088741507718	5.28692285554458	-0.304103522118445	0.765046602886423	0.870400736862061	-6.28819759911501	"KLHDC9"
"BCAN"	0.0773824748834585	5.87476803425445	0.304010230897222	0.765116357047771	0.870430152478237	-6.28822666843957	"BCAN"
"RFXANK"	0.0609468595994794	8.98262291089749	0.303874919997921	0.765217533182165	0.870495309692253	-6.28826881533839	"RFXANK"
"USP22"	-0.0613477789201485	12.9619738452758	-0.303547489205981	0.765462381488902	0.870723888483848	-6.28837072740946	"USP22"
"DUSP9"	-0.0936450671576195	9.05239210334412	-0.303364187670583	0.765599463130512	0.870829092723399	-6.28842773219235	"DUSP9"
"RMDN2"	-0.0902104628124197	6.15856211812629	-0.303228414070898	0.765701006309599	0.870829092723399	-6.28846993437267	"RMDN2"
"MAPKAPK2"	-0.0829562883154437	15.0361739782379	-0.303209473040834	0.765715172392925	0.870829092723399	-6.28847582028377	"MAPKAPK2"
"MAP1LC3B"	-0.131912851771595	10.1804514662423	-0.303188919921866	0.765730544262279	0.870829092723399	-6.28848220673936	"MAP1LC3B"
"KHDC1"	-0.0684510549968854	6.01429692193055	-0.303087076843217	0.765806715145116	0.870835480925287	-6.28851384605386	"KHDC1"
"KRT40"	-0.11126806169889	4.06661847300502	-0.30306396626346	0.765824000448569	0.870835480925287	-6.28852102429336	"KRT40"
"NIPA2"	0.0595378466940054	12.0619409504035	0.302955305976769	0.765905273428641	0.870844392831366	-6.28855476736875	"NIPA2"
"CNOT4"	0.087881839555377	7.99373932814626	0.302936048351878	0.765919677556294	0.870844392831366	-6.28856074633303	"CNOT4"
"KCNJ9"	0.0960729906286881	3.95354664473256	0.302660607174343	0.766125709045251	0.870999852219123	-6.2886462221671	"KCNJ9"
"LOXL1"	0.159738601045079	6.53122716845242	0.302589187969018	0.766179133963042	0.870999852219123	-6.28866837267343	"LOXL1"
"FAM102B"	-0.0688672906115478	5.75689517858603	-0.302508775705255	0.766239287571997	0.870999852219123	-6.28869330617522	"FAM102B"
"SPATA5"	0.0927195189961104	6.24938945160763	0.302504828860752	0.766242240108512	0.870999852219123	-6.28869452980821	"SPATA5"
"SMAGP"	0.0697406716090305	8.26968109706835	0.302444779281084	0.766287162170025	0.870999852219123	-6.28871314492403	"SMAGP"
"EPS8L2"	-0.0751313134970527	5.43409489962649	-0.302400920303585	0.766319972864767	0.870999852219123	-6.28872673871423	"EPS8L2"
"FXYD6"	0.134136415923597	7.16397951721734	0.302274307230338	0.766414694091074	0.871057580788594	-6.28876597064239	"FXYD6"
"MAOA"	-0.0617375887289709	4.18472029195217	-0.30209959324512	0.766545406659476	0.871090528472655	-6.28882008031203	"MAOA"
"RCOR1"	0.122903574056792	6.12664744724747	0.302074765271972	0.766563982342493	0.871090528472655	-6.28882776713322	"RCOR1"
"LRRC31"	-0.0781174356969877	3.73921293207551	-0.3020593968423	0.766575480699988	0.871090528472655	-6.28883252493622	"LRRC31"
"ADAMTS10"	0.0653834270105313	5.53055088651435	0.301897892050264	0.766696318829397	0.871105943090984	-6.28888250959397	"ADAMTS10"
"ARID1A"	0.0552066299393032	11.6124734586617	0.301876919998593	0.766712010607333	0.871105943090984	-6.28888899836662	"ARID1A"
"GTF3C5"	0.0772340734496704	7.4049283851511	0.301865112619286	0.766720845209998	0.871105943090984	-6.28889265138498	"GTF3C5"
"C1orf146"	-0.107002231783468	4.49221141420256	-0.301665747604683	0.766870020569338	0.871208972934851	-6.28895431048296	"C1orf146"
"BRSK2"	0.0903378439562523	5.19346968884704	0.301626477595953	0.76689940556813	0.871208972934851	-6.28896645106496	"BRSK2"
"RDH16"	0.0672102298125654	5.95505569632259	0.301563509601669	0.766946524086028	0.871212585481396	-6.28898591477558	"RDH16"
"KLRF2"	-0.0742621226685713	4.37488829608379	-0.301450117492504	0.767031377009239	0.871215044909424	-6.28902095469712	"KLRF2"
"HSFY1"	-0.169115164506536	3.84993069060062	-0.301443182822878	0.767036566420406	0.871215044909424	-6.28902309719513	"HSFY1"
"NME8"	0.0777841504912013	7.54445644684989	0.301362318989472	0.767097079981316	0.871233869966178	-6.28904807685259	"NME8"
"TLK1"	0.0973529921883645	10.2906627106083	0.301272787196604	0.767164081933828	0.871260061663552	-6.28907572640543	"TLK1"
"LOC728537"	0.0728211366247111	7.1276098691089	0.301026136585979	0.767348675104437	0.871419789803595	-6.28915185600742	"LOC728537"
"BAIAP2-AS1"	-0.102023145015609	4.27579048206311	-0.300931623951669	0.767419412146097	0.871450209268244	-6.28918101134531	"BAIAP2-AS1"
"APCDD1L"	-0.0884012199385554	7.44849131665434	-0.300850126945642	0.767480409478701	0.871469565865518	-6.28920614434722	"APCDD1L"
"INCA1"	0.0893321745651982	5.83567584891374	0.300510369314051	0.767734721862581	0.871708415798617	-6.28931085030846	"INCA1"
"PTGIR"	0.0916532348046116	7.42594147278083	0.300295649351914	0.767895456318477	0.871840993351052	-6.28937696206847	"PTGIR"
"PTTG1IP"	-0.0690764918888734	11.7281919129871	-0.300126685161941	0.768021946756631	0.87193467851649	-6.28942895290467	"PTTG1IP"
"RNF208"	-0.0703604890399697	10.3846281911227	-0.300023425253172	0.768099252814834	0.871972517165495	-6.28946071208168	"RNF208"
"LOC100506737"	-0.0671538778856212	5.84831761493663	-0.299669992735151	0.768363871043757	0.872222982484434	-6.28956933395465	"LOC100506737"
"GAREML"	0.0861892158572954	10.7923051742949	0.299032380239418	0.768841332439762	0.872715018297207	-6.28976497398663	"GAREML"
"SCARB2"	-0.0897496256608212	10.6194320301921	-0.298968769943362	0.768888970827218	0.872719131808465	-6.28978446908002	"SCARB2"
"SURF1"	0.0703174250039345	12.0278485199196	0.298909117865723	0.76893364573597	0.872719881376806	-6.28980274734613	"SURF1"
"NKAIN2"	0.0865413241588754	4.65767381696198	0.298777754707875	0.769032029807785	0.872781585886828	-6.28984298622274	"NKAIN2"
"APOPT1"	0.0636503699407272	8.20305265782245	0.298590498143455	0.769172282151662	0.872864605649607	-6.28990031602474	"APOPT1"
"FAM13A-AS1"	0.0823737951010157	7.85691538462834	0.298554669164852	0.769199118462069	0.872864605649607	-6.28991128124837	"FAM13A-AS1"
"MTRR"	-0.0845378813769162	10.3884442529915	-0.298503765675143	0.769237246274019	0.872864605649607	-6.28992685769077	"MTRR"
"RSPH4A"	-0.0811899136128979	5.38436803268276	-0.298297547257239	0.769391714586872	0.872895393806425	-6.28998993356483	"RSPH4A"
"ACSS3"	-0.0981311186223253	4.75026087314025	-0.298286956841228	0.769399647630281	0.872895393806425	-6.28999317168441	"ACSS3"
"SNX30"	-0.0744207266332092	8.47165501669487	-0.298205771298512	0.76946046278221	0.872895393806425	-6.29001799115549	"SNX30"
"SLC2A12"	-0.0803829572875119	4.92256641059642	-0.298197151402086	0.769466919938481	0.872895393806425	-6.29002062597725	"SLC2A12"
"HIGD2B"	0.0880594482083413	3.46224124706674	0.298070764145821	0.769561598528409	0.872895393806425	-6.29005924980398	"HIGD2B"
"SCAF11"	0.0869400882959998	7.35878411176755	0.298066436834872	0.769564840248775	0.872895393806425	-6.2900605719396	"SCAF11"
"TRUB2"	0.0880928333881445	7.2708098710913	0.298056154836105	0.769572542824799	0.872895393806425	-6.29006371335184	"TRUB2"
"POLA1"	-0.0941259875602456	6.29195347702457	-0.297949606017831	0.769652363441875	0.872918892980285	-6.29009626042096	"POLA1"
"RABL5"	-0.0790108954676385	4.71936257928901	-0.297910968077828	0.76968130956094	0.872918892980285	-6.29010806016628	"RABL5"
"PF4V1"	0.189226814447047	11.469402299105	0.297747037759896	0.76980412402603	0.873008245892709	-6.29015810646877	"PF4V1"
"IL17RE"	-0.0758851895576449	8.15321728285529	-0.297643322698458	0.769881829278258	0.873046434711426	-6.29018975558757	"IL17RE"
"CEACAM8"	0.148725056929129	7.27797939978282	0.297436968037079	0.770036441572816	0.873171826804632	-6.29025269322905	"CEACAM8"
"LOC100131551"	0.160726587157488	3.79138918818517	0.296698063315034	0.770590152031886	0.873749730341868	-6.29047770342096	"LOC100131551"
"TPH1"	-0.1876505021607	4.65843870258276	-0.296468570794473	0.770762152193962	0.87380199103737	-6.29054747555416	"TPH1"
"LINC00323"	-0.0709366255425208	5.78490346934235	-0.296440410060655	0.770783258966889	0.87380199103737	-6.29055603352726	"LINC00323"
"SLC46A1"	-0.081901805317295	4.12664151868695	-0.296422545727913	0.770796648573075	0.87380199103737	-6.29056146203451	"SLC46A1"
"BRK1"	0.0568033668218614	12.5082079749456	0.296401371729283	0.770812518924482	0.87380199103737	-6.29056789584455	"BRK1"
"RBM11"	-0.128843381964227	4.95939483930226	-0.296176138673116	0.770981342294469	0.873943405843513	-6.29063630575219	"RBM11"
"CCDC86"	-0.0841415113935824	9.18175718701007	-0.296021938894148	0.771096929563541	0.874024462321266	-6.29068311111805	"CCDC86"
"SMC6"	0.0660418139626451	8.04805276706533	0.295780187479494	0.771278156269907	0.874179906397606	-6.29075644315899	"SMC6"
"ITGA1"	-0.125053537171631	3.73041118970362	-0.295691934343755	0.771344317831074	0.87420492334693	-6.29078319880391	"ITGA1"
"PBK"	0.0801898007346687	5.19633553913308	0.295325979174273	0.771618686380872	0.874465895836759	-6.29089406096503	"PBK"
"MAPT"	-0.0663707869300737	5.69307864837753	-0.295035506662695	0.771836485449141	0.874661177517301	-6.29098195985101	"MAPT"
"SATB2"	-0.0719698080198385	6.28566124140836	-0.294971172165437	0.771884726742421	0.874661177517301	-6.29100141632449	"SATB2"
"OAT"	-0.0711902110789924	10.1687499863709	-0.294919681228947	0.77192333797535	0.874661177517301	-6.29101698553926	"OAT"
"ZNF284"	0.0627068374818817	5.09661618597155	0.29484914206958	0.771976233804119	0.87467112936389	-6.29103830996621	"ZNF284"
"SLC10A1"	-0.06637442142368	4.20330487276801	-0.294604359066308	0.772159800444108	0.874829125376023	-6.29111227027706	"SLC10A1"
"FASTK"	0.0738292925864906	12.492803974501	0.294290900320794	0.772394888556118	0.875045471962674	-6.29120689203998	"FASTK"
"KAT6B"	0.112995282420768	5.4816121503561	0.294063687332515	0.772565308330675	0.875188535312839	-6.29127541709636	"KAT6B"
"MYO1A"	-0.068639987100632	4.78585892141433	-0.29362144577789	0.772897043559941	0.875514315568242	-6.29140864246888	"MYO1A"
"KISS1R"	-0.0922484677612068	4.8690733893576	-0.29345651219419	0.77302077558212	0.87556684460824	-6.29145827799451	"KISS1R"
"C5orf4"	0.100239929988462	7.00651801565257	0.293404773698412	0.773059590745842	0.87556684460824	-6.29147384262516	"C5orf4"
"LRRC57"	-0.0753521550240686	8.80864972768059	-0.293379790057711	0.773078334152223	0.87556684460824	-6.29148135754938	"LRRC57"
"LGALS2"	-0.151033226774319	12.0008440225697	-0.293324188885811	0.773120048184439	0.87556684460824	-6.29149807976617	"LGALS2"
"ARL6IP1"	-0.121586215782075	10.5638407187151	-0.29325591552248	0.773171270342524	0.875574844271607	-6.29151860889541	"ARL6IP1"
"DLG1"	-0.0744694985994869	5.98008044483027	-0.293140349831668	0.773257976088418	0.875586755041978	-6.2915533475943	"DLG1"
"TCP10L"	-0.0693918945949591	4.61550807389682	-0.293124182430068	0.773270106291107	0.875586755041978	-6.29155820638708	"TCP10L"
"KCNC2"	0.0876491768994693	3.24870241130452	0.293019573598385	0.773348594481369	0.875625624222052	-6.29158963809854	"KCNC2"
"NANOG"	0.10331256046642	5.03113019115763	0.292665979504116	0.773613915589734	0.875876018861032	-6.2916958000417	"NANOG"
"DLGAP1-AS1"	-0.0706082158018514	10.3688921696704	-0.292571901297978	0.773684512539363	0.8759059332323	-6.29172402442901	"DLGAP1-AS1"
"TSNARE1"	0.0914260785019601	5.8963703645951	0.29238601549545	0.773824008600614	0.875945070337225	-6.29177976561892	"TSNARE1"
"COX7B2"	-0.102258452560929	3.8445507297905	-0.292366530057919	0.773838631708508	0.875945070337225	-6.29178560664816	"COX7B2"
"C9orf43"	0.0817327114462851	5.22205729449246	0.292323975181644	0.773870567892493	0.875945070337225	-6.29179836172225	"C9orf43"
"PRKAB1"	0.0683509636927306	9.29810424676087	0.2922903659766	0.773895790910203	0.875945070337225	-6.29180843419147	"PRKAB1"
"ZIC1"	-0.0881296072730265	3.700839657905	-0.29216316202435	0.773991257235807	0.875947626015684	-6.29184654605355	"ZIC1"
"DDX4"	0.0886246049187853	3.81240632433634	0.292112852948782	0.774029015137858	0.875947626015684	-6.29186161474176	"DDX4"
"CDY1"	0.0681280472959239	4.18661759578263	0.292065810646546	0.774064321796566	0.875947626015684	-6.29187570263712	"CDY1"
"PRSS42"	-0.0679422199750258	4.60977694168467	-0.292051905570094	0.774074758071758	0.875947626015684	-6.29187986640129	"PRSS42"
"EIF5AL1"	-0.0896591741346451	3.5388642608186	-0.291633303178601	0.774388955664626	0.876243992885616	-6.2920051217675	"EIF5AL1"
"SERHL2"	0.0773945336578873	4.94780408850954	0.291585229265675	0.774425041926948	0.876243992885616	-6.29201949520361	"SERHL2"
"MCM2"	-0.0655922240968163	8.07003085283655	-0.29143294513677	0.774539356209052	0.876323329809591	-6.29206501058748	"MCM2"
"SPATS2"	0.074045915680437	7.42572399129198	0.291270101810938	0.774661602843941	0.876323557995735	-6.29211365593758	"SPATS2"
"LINGO1"	0.193417648834181	4.75882665653989	0.291248236770507	0.774678017417203	0.876323557995735	-6.29212018552131	"LINGO1"
"ADAMTS8"	0.089813098503658	4.31482870908901	0.291222486232632	0.774697349061835	0.876323557995735	-6.29212787481429	"ADAMTS8"
"MED9"	0.066443687827464	8.02430925044323	0.291154116438447	0.774748676911201	0.876323557995735	-6.29214828725667	"MED9"
"TRIL"	0.0691811536231446	4.58287771794268	0.291076975964891	0.774806590546822	0.876323557995735	-6.29217131257685	"TRIL"
"DCAF8L2"	0.0571165663787161	4.37215367303144	0.291069300996872	0.774812352646617	0.876323557995735	-6.29217360311423	"DCAF8L2"
"ANKRD62"	0.0959203785457983	3.98019833892443	0.290930016454759	0.774916925016	0.876323557995735	-6.29221516117704	"ANKRD62"
"MROH2B"	0.0914532524889775	4.12193525950566	0.290927164183122	0.774919066497924	0.876323557995735	-6.29221601199834	"MROH2B"
"FETUB"	-0.0880321618112197	5.78078291300176	-0.290832549670219	0.774990104019609	0.876323557995735	-6.29224423045645	"FETUB"
"DAK"	-0.127942270358328	10.346187407631	-0.290785891579695	0.775025136141675	0.876323557995735	-6.29225814273213	"DAK"
"ENAM"	-0.0665540447413062	4.42397563251755	-0.290785118205947	0.775025716815272	0.876323557995735	-6.29225837331424	"ENAM"
"USP40"	0.0760767506942589	8.79224354812693	0.290641881447995	0.775133265909045	0.876395187115501	-6.29230106903045	"USP40"
"HS3ST2"	-0.0862013065064151	4.10472533934876	-0.290574732633148	0.775183686121887	0.87640221966158	-6.29232107744763	"HS3ST2"
"EDN3"	-0.109928465282389	6.73640984098815	-0.290380410833618	0.775329602922936	0.876466832494406	-6.29237895399875	"EDN3"
"LIM2"	0.0845995477715616	7.43294932420224	0.290283803516257	0.775402148879409	0.876466832494406	-6.29240771314585	"LIM2"
"MRPL16"	0.103780310435688	3.72436869642664	0.29027911708637	0.775405668145207	0.876466832494406	-6.29240910801405	"MRPL16"
"PRMT8"	0.0741466973750152	7.24086620980525	0.290263160734667	0.775417650575795	0.876466832494406	-6.29241385709285	"PRMT8"
"HTN3"	-0.0901354143626767	3.90853755290484	-0.290187424403506	0.775474525613728	0.876471871034402	-6.29243639492786	"HTN3"
"MRFAP1"	-0.0594505395084225	12.646462223037	-0.290139499937309	0.775510515706453	0.876471871034402	-6.29245065342333	"MRFAP1"
"IL3"	0.115449124939917	3.89803683068256	0.289864251376952	0.775717230841499	0.876613514214697	-6.2925325003201	"IL3"
"IGF1R"	0.087508126844954	8.21894974996854	0.28979732140068	0.77576749873481	0.876613514214697	-6.29255239075864	"IGF1R"
"HEXIM2"	0.125805544780366	10.8976069442659	0.289796020770015	0.775768475586307	0.876613514214697	-6.29255277723872	"HEXIM2"
"TLN2"	-0.0728098436068144	5.10877491237802	-0.289656306897772	0.775873411337175	0.876682129017182	-6.29259428297664	"TLN2"
"MTG1"	0.105040626788798	8.84603674719646	0.289101169779035	0.776290405940652	0.877103320359635	-6.2927590056912	"MTG1"
"KAZALD1"	-0.0731996797039432	4.49477320774536	-0.288675456739324	0.77661023084902	0.877320927150874	-6.29288511338535	"KAZALD1"
"CPED1"	0.170734775778599	7.16883989619576	0.288669875893056	0.776614423840805	0.877320927150874	-6.29288676536205	"CPED1"
"CPN2"	-0.071974365219106	5.13259281366278	-0.288668122710256	0.776615741040555	0.877320927150874	-6.29288728431216	"CPN2"
"MYO9A"	-0.0811214388766098	7.44245754916417	-0.288491870995242	0.77674816592252	0.877420534034737	-6.29293943971347	"MYO9A"
"IL23R"	0.0918864711979416	4.33004314634418	0.288177419829592	0.776984443208935	0.877616099071428	-6.29303241205575	"IL23R"
"NKAP"	-0.0784477531100801	7.89134239738876	-0.288143654914174	0.777009815372147	0.877616099071428	-6.29304238921161	"NKAP"
"LOC388282"	0.0671116880867765	4.31182865185093	0.287980057554454	0.777132751968733	0.877704955914562	-6.29309071403163	"LOC388282"
"ZGPAT"	-0.0570341636901095	11.7002986182573	-0.287866459234694	0.777218119976545	0.877751374545477	-6.29312425372773	"ZGPAT"
"CREB3L2"	0.138762322359015	4.84703794845565	0.287779626184776	0.777283376142288	0.877775075871357	-6.29314988220014	"CREB3L2"
"ASB1"	0.0681726409738974	7.55495913202513	0.287532808959725	0.777468871916819	0.87781759220533	-6.29322268767891	"ASB1"
"NPNT"	0.107452752514263	3.52674684797055	0.287466925567029	0.777518389013778	0.87781759220533	-6.29324211133542	"NPNT"
"ANKRD39"	-0.0770335221849955	8.4570237055841	-0.287465753808057	0.777519269701491	0.87781759220533	-6.29324245675203	"ANKRD39"
"LOC101060004"	0.0853548176057416	4.24010330153373	0.287406944787784	0.777563470646623	0.87781759220533	-6.29325979096209	"LOC101060004"
"THAP10"	0.0720967444280128	4.42835291433771	0.287373325892097	0.777588739012652	0.87781759220533	-6.29326969869926	"THAP10"
"MAGEA8"	0.0822182314791407	4.03467030253576	0.28734359237364	0.777611087297732	0.87781759220533	-6.29327846043163	"MAGEA8"
"ZNF419"	-0.0636376268855234	8.59693035524675	-0.287317197555447	0.777630926320689	0.87781759220533	-6.29328623758022	"ZNF419"
"DOT1L"	-0.165842679438186	10.5678013054321	-0.287231555559431	0.777695298139755	0.877840280742062	-6.29331146685329	"DOT1L"
"LOC388553"	-0.0755531946341663	4.64956772946885	-0.286905400499964	0.777940464168846	0.87804420023538	-6.29340748073988	"LOC388553"
"CELF6"	-0.0794459491679893	5.48814067233281	-0.286873399237867	0.777964520361869	0.87804420023538	-6.29341689549334	"CELF6"
